Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,M.d.M.B. Gama,"Reforestation feasibility in area formerly used for cattle rasing in the State of Rondônia, Northwest Brazilian Amazon",2013,Revista Arvore,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84894544844&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84894544844&origin=inward,93,2025-04-16T06:12:04Z,Article,10.1590/S0100-67622013000600002,0100-6762,https://api.elsevier.com/content/abstract/scopus_id/84894544844,37,6,1001,1010,3,0.25,3,1,12,NA,NA,NA
1,J.L. Ferron,The douglas pine - A new national resource,2014,Revue Forestiere Francaise,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84923182639&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84923182639&origin=inward,102,2025-04-16T06:12:04Z,Article,10.4267/2042/56059,0035-2829,https://api.elsevier.com/content/abstract/scopus_id/84923182639,66,3,289,300,1,0.09,1,1,11,NA,NA,NA
4,J. Oszwald,Use of remote sensing and socio-economic and ecological data to understand the impact of the dynamics of land occupation in Pacajà (Brazil),2012,Revue Francaise de Photogrammetrie et de Teledetection,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84866075271&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84866075271&origin=inward,89,2025-04-16T06:12:04Z,Article,NA,1768-9791,https://api.elsevier.com/content/abstract/scopus_id/84866075271,NA,198,8,24,4,0.31,4,1,13,NA,NA,NA
57,H.R. Bogena,"A terrestrial observatory approach to the integrated investigation of the effects of deforestation on water, energy, and matter fluxes",2015,Science China Earth Sciences,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926672133&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926672133&origin=inward,29,2025-04-16T06:12:04Z,Article,10.1007/s11430-014-4911-7,1674-7313,https://api.elsevier.com/content/abstract/scopus_id/84926672133,58,1,61,75,57,5.7,57,1,10,NA,NA,NA
47,J.M. Shandra,"The International Monetary Fund, World Bank, and structural adjustment: A cross-national analysis of forest loss",2011,Social Science Research,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0049089X10001730,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78149467189&origin=inward,37,2025-04-16T06:12:04Z,Article,10.1016/j.ssresearch.2010.08.004,0049-089X,https://api.elsevier.com/content/abstract/scopus_id/78149467189,40,1,210,225,47,3.36,47,1,14,NA,NA,NA
24,J. Shandra,"Nongovernmental organizations, democracy, and deforestation: A cross-national analysis",2012,Society and Natural Resources,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874315075&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874315075&origin=inward,49,2025-04-16T06:12:04Z,Article,10.1080/08941920.2011.573841,0894-1920,https://api.elsevier.com/content/abstract/scopus_id/84874315075,25,3,251,269,24,1.85,24,1,13,NA,NA,NA
0,S.J. McMillan,Facts behind the $18 billion Ecuador judgment for environmental damages,2014,"Society of Petroleum Engineers - SPE International Conference on Health, Safety and Environment 2014: The Journey Continues",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84905826519&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84905826519&origin=inward,112,2025-04-16T06:12:04Z,Conference Paper,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/84905826519,3,NA,1847,1855,0,0,0,1,11,NA,NA,NA
13,J. Shandra,Do commercial debt-for-nature swaps matter for forests? A cross-national test of world polity theory,2011,Sociological Forum,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955490860&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955490860&origin=inward,62,2025-04-16T06:12:04Z,Article,10.1111/j.1573-7861.2011.01245.x,0884-8971,https://api.elsevier.com/content/abstract/scopus_id/79955490860,26,2,381,410,13,0.93,13,1,14,NA,NA,NA
80,J. Luan,Roles of biotic and abiotic variables in determining spatial variation of soil respiration in secondary oak and planted pine forests,2012,Soil Biology and Biochemistry,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S003807171100318X,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80054998441&origin=inward,20,2025-04-16T06:12:04Z,Article,10.1016/j.soilbio.2011.08.012,0038-0717,https://api.elsevier.com/content/abstract/scopus_id/80054998441,44,1,143,150,80,6.15,80,1,13,NA,NA,NA
47,S. Ruparelia,"Minimum Government, Maximum Governance: The Restructuring of Power in Modi's India",2015,South Asia: Journal of South Asia Studies,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84954476027&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84954476027&origin=inward,36,2025-04-16T06:12:04Z,Article,10.1080/00856401.2015.1089974,0085-6401,https://api.elsevier.com/content/abstract/scopus_id/84954476027,38,4,755,775,47,4.7,47,1,10,NA,NA,NA
8,V. Gambino,A sustainable and resilient housing model for indigenous populations of the Mosquitia region (Honduras),2014,Sustainability (Switzerland),NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84906237420&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84906237420&origin=inward,77,2025-04-16T06:12:04Z,Article,10.3390/su6084931,2071-1050,https://api.elsevier.com/content/abstract/scopus_id/84906237420,6,8,4931,4948,8,0.73,8,1,11,NA,NA,NA
23,J.F. Weishampel,Use of airborne LiDAR to delineate canopy degradation and encroachment along the Guatemala-Belize border,2012,Tropical Conservation Science,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862247813&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862247813&origin=inward,51,2025-04-16T06:12:04Z,Article,10.1177/194008291200500103,1940-0829,https://api.elsevier.com/content/abstract/scopus_id/84862247813,5,1,12,24,23,1.77,23,1,13,NA,NA,NA
1,K. Ontong,The reconceptualisation of sustainability after the decade of education for sustainable development,2015,Tydskrif vir Geesteswetenskappe,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926157420&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926157420&origin=inward,101,2025-04-16T06:12:04Z,Article,10.17159/2224-7912/2015/v55n1a4,0041-4751,https://api.elsevier.com/content/abstract/scopus_id/84926157420,55,1,50,61,1,0.1,1,1,10,NA,NA,NA
0,P. Meyer,Costa Rica: Background and U.S. relations,2011,U.S. Foreign Policy: Background and Issues,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030256347&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030256347&origin=inward,106,2025-04-16T06:12:04Z,Book Chapter,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/85030256347,NA,NA,123,140,0,0,0,1,14,NA,NA,NA
42,I. Mustalahti,REDD+ and Empowered Deliberative Democracy: Learning from Tanzania,2014,World Development,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0305750X14000230,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896870781&origin=inward,39,2025-04-16T06:12:04Z,Article,10.1016/j.worlddev.2014.01.022,0305-750X,https://api.elsevier.com/content/abstract/scopus_id/84896870781,59,NA,199,211,42,3.82,42,1,11,NA,NA,NA
1,C.M. Moser,Voter response to conservation policies in madagascar,2014,World Development,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0305750X14001405,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84902342220&origin=inward,103,2025-04-16T06:12:04Z,Article,10.1016/j.worlddev.2014.05.019,0305-750X,https://api.elsevier.com/content/abstract/scopus_id/84902342220,64,NA,93,103,1,0.09,1,1,11,NA,NA,NA
3,P. Focardi,NISAR Flight Feed Assembly Measurement Campaign,2019,"13th European Conference on Antennas and Propagation, EuCAP 2019",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068455711&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068455711&origin=inward,138,2025-04-16T06:13:31Z,Conference Paper,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/85068455711,NA,NA,NA,NA,3,0.5,3,1,6,NA,NA,NA
0,B.O. Ugwuishiwu,Wood biomass utilization and consequence environmental challenges in Nigeria- A review,2019,2019 ASABE Annual International Meeting,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084014397&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084014397&origin=inward,169,2025-04-16T06:13:31Z,Conference Paper,10.13031/aim.201900070,NA,https://api.elsevier.com/content/abstract/scopus_id/85084014397,NA,NA,NA,NA,0,0,0,1,6,NA,NA,NA
1,Y. Gao,"Forest Disturbance Detection by Landsat-Based Ndvi Time Series for Ayuquila River Basin, Jalisco, Mexico",2020,"2020 IEEE Latin American GRSS and ISPRS Remote Sensing Conference, LAGIRS 2020 - Proceedings",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091634098&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091634098&origin=inward,153,2025-04-16T06:13:31Z,Conference Paper,10.1109/LAGIRS48042.2020.9165583,NA,https://api.elsevier.com/content/abstract/scopus_id/85091634098,NA,NA,82,86,1,0.2,1,1,5,NA,NA,NA
0,G. Ocampo Botero,Advantages of the use of drones in a complex onshore seismic project in Greece,2019,2nd EAGE Eastern Mediterranean Workshop,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091935079&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091935079&origin=inward,165,2025-04-16T06:13:31Z,Conference Paper,NA,NA,https://api.elsevier.com/content/abstract/scopus_id/85091935079,NA,NA,NA,NA,0,0,0,1,6,NA,NA,NA
5,S. Singh,An Effective Analysis and Performance Investigation of Energy Heterogeneity in Wireless Sensor Networks,2020,Advances in Intelligent Systems and Computing,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079340771&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079340771&origin=inward,127,2025-04-16T06:13:31Z,Book Chapter,10.1007/978-3-030-40305-8_9,2194-5357,https://api.elsevier.com/content/abstract/scopus_id/85079340771,1132,NA,157,194,5,1,5,1,5,NA,NA,NA
47,M.C. Cormier-Salem,Mangrove reforestation: greening or grabbing coastal zones and deltas? Case studies in Senegal,2016,African Journal of Aquatic Science,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84961590095&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84961590095&origin=inward,36,2025-04-16T06:13:31Z,Article,10.2989/16085914.2016.1146122,1608-5914,https://api.elsevier.com/content/abstract/scopus_id/84961590095,41,1,89,98,47,5.22,47,1,9,NA,NA,NA
27,O. Rydén,Linking democracy and biodiversity conservation: Empirical evidence and research gaps,2020,Ambio,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S0044744719000634,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068186131&origin=inward,54,2025-04-16T06:13:31Z,Review,10.1007/s13280-019-01210-0,0044-7447,https://api.elsevier.com/content/abstract/scopus_id/85068186131,49,2,419,433,27,5.4,27,1,5,NA,NA,NA
4,M. Marchi,"Volume function for the tree farming English oak plantations of the Valdarno (Tuscany, Italy)",2016,Annals of Silvicultural Research,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017248529&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85017248529&origin=inward,134,2025-04-16T06:13:31Z,Article,10.12899/ASR-1079,2284-354X,https://api.elsevier.com/content/abstract/scopus_id/85017248529,40,1,104,107,4,0.44,4,1,9,NA,NA,NA
0,B.O. Ugwuishiwu,Wood biomass utilization and consequence of environmental challenges in Nigeria-a review,2018,ASABE 2018 Annual International Meeting,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054195981&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054195981&origin=inward,172,2025-04-16T06:13:31Z,Conference Paper,10.13031/aim.201800033,NA,https://api.elsevier.com/content/abstract/scopus_id/85054195981,NA,NA,NA,NA,0,0,0,1,7,NA,NA,NA
1,Wajiha,"Locals perspectives towards climate change and its effect in buner District of KPK, Pakistan",2017,Asian Journal of Agriculture and Biology,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85021179129&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021179129&origin=inward,162,2025-04-16T06:13:31Z,Article,NA,2307-8553,https://api.elsevier.com/content/abstract/scopus_id/85021179129,5,2,70,76,1,0.13,1,1,8,NA,NA,NA
15,M. Desservettaz,Air quality impacts of smoke from hazard reduction burns and domestic wood heating in western sydney,2019,Atmosphere,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069861149&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069861149&origin=inward,84,2025-04-16T06:13:31Z,Article,10.3390/atmos10090557,2073-4433,https://api.elsevier.com/content/abstract/scopus_id/85069861149,10,9,NA,NA,15,2.5,15,1,6,NA,NA,NA
52,R.J. Parker,Atmospheric CH<inf>4</inf> and CO<inf>2</inf> enhancements and biomass burning emission ratios derived from satellite observations of the 2015 Indonesian fire plumes,2016,Atmospheric Chemistry and Physics,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84982105602&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84982105602&origin=inward,30,2025-04-16T06:13:31Z,Article,10.5194/acp-16-10111-2016,1680-7316,https://api.elsevier.com/content/abstract/scopus_id/84982105602,16,15,10111,10131,52,5.78,52,1,9,NA,NA,NA
43,G. Pereira,Assessment of fire emission inventories during the South American Biomass Burning Analysis (SAMBBA) experiment,2016,Atmospheric Chemistry and Physics,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973603575&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84973603575&origin=inward,41,2025-04-16T06:13:31Z,Article,10.5194/acp-16-6961-2016,1680-7316,https://api.elsevier.com/content/abstract/scopus_id/84973603575,16,11,6961,6975,43,4.78,43,1,9,NA,NA,NA
29,S.K.R. Boreddy,Stable carbon and nitrogen isotopic compositions of fine aerosols (PM<inf>2.5</inf>) during an intensive biomass burning over Southeast Asia: Influence of SOA and aging,2018,Atmospheric Environment,NA,https://api.elsevier.com/content/article/eid/1-s2.0-S1352231018305491,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052211760&origin=inward,50,2025-04-16T06:13:31Z,Article,10.1016/j.atmosenv.2018.08.034,1352-2310,https://api.elsevier.com/content/abstract/scopus_id/85052211760,191,NA,478,489,29,4.14,29,1,7,NA,NA,NA
2,M. Poynter,Leadbeater’s possum and Victoria’s Central Highlands’ forests: flawed science and environmental activism as drivers of forest management change,2018,Australian Forestry,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057558816&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057558816&origin=inward,148,2025-04-16T06:13:31Z,Article,10.1080/00049158.2018.1537455,0004-9158,https://api.elsevier.com/content/abstract/scopus_id/85057558816,81,4,250,272,2,0.29,2,1,7,NA,NA,NA
92,B. Gaubert,"Global atmospheric CO2 inverse models converging on neutral tropical land exchange, but disagreeing on fossil fuel and atmospheric growth rate",2019,Biogeosciences,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060165561&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060165561&origin=inward,10,2025-04-16T06:13:31Z,Article,10.5194/bg-16-117-2019,1726-4170,https://api.elsevier.com/content/abstract/scopus_id/85060165561,16,1,117,134,92,15.33,92,1,6,NA,NA,NA
20,M. Bristow,Quantifying the relative importance of greenhouse gas emissions from current and future savanna land use change across northern Australia,2016,Biogeosciences,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84999861006&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84999861006&origin=inward,71,2025-04-16T06:13:31Z,Article,10.5194/bg-13-6285-2016,1726-4170,https://api.elsevier.com/content/abstract/scopus_id/84999861006,13,22,6285,6303,20,2.22,20,1,9,NA,NA,NA
24,S. Baig,Above Ground Biomass Estimation of Dalbergia sissoo Forest Plantation from Dual-Polarized ALOS-2 PALSAR Data,2017,Canadian Journal of Remote Sensing,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020439851&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020439851&origin=inward,61,2025-04-16T06:13:31Z,Article,10.1080/07038992.2017.1330143,0703-8992,https://api.elsevier.com/content/abstract/scopus_id/85020439851,43,3,297,308,24,3,24,1,8,NA,NA,NA
17,S.E. Hunt,Prospects for Kurdish Ecology Initiatives in Syria and Turkey: Democratic Confederalism and Social Ecology,2019,"Capitalism, Nature, Socialism",NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85038072481&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85038072481&origin=inward,78,2025-04-16T06:13:31Z,Article,10.1080/10455752.2017.1413120,1045-5752,https://api.elsevier.com/content/abstract/scopus_id/85038072481,30,3,7,26,17,2.83,17,1,6,NA,NA,NA
3,D. Kisegu,Contribution of Smallholder Tree Growers to Increasing Tree Cover in Kaliro District,2019,Climate Change Management,NA,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071462723&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071462723&origin=inward,137,2025-04-16T06:13:31Z,Book Chapter,10.1007/978-3-030-12974-3_19,1610-2002,https://api.elsevier.com/content/abstract/scopus_id/85071462723,NA,NA,417,433,3,0.5,3,1,6,NA,NA,NA
