"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"268",2,"Lee, SK; Fatoyinbo, T; Marselis, SM; Qi, WL; Hancock, S; Armston, J; Dubayah, R","SPACEBORNE DATA FUSION FOR LARGE-SCALE FOREST PARAMETER ESTIMATION: GEDI LIDAR & TANDEM-X INSAR MISSIONS",2019,"2019 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS 2019)","IEEE","http://dx.doi.org/10.1109/igarss.2019.8899854",NA,NA,"Proceedings Paper","10.1109/igarss.2019.8899854","2153-6996",NA,NA,NA,4491,"4494",NA,NA,NA,NA,NA,"The forest structure parameters are important parameters for understanding of the global forest carbon storage and cycle, forest richness/biodiversity, as well as climate changes. Lidar waveform and (polarimetric) SAR interferometry have been widely and successfully used for extracting 3D forest structure profiles by means of both SAR and lidar airborne systems, but individually and on a local scale. To generate global-scale 3D forest structure information and to understand terrestrial carbon dynamics, fusing both spaceborne SAR and lidar data sets and developing new merging algorithms become critical. We have used (simulated) GEDI (Global Ecosystem Dynamics Investigator) data and interferometric SAR (InSAR) satellite data from DLR's TanDEM-X at HH polarization over NASA AfriSAR campaign test sites, Gabon.",NA,NA,"webofscience","spaceborne data fusion for large-scale forest parameter estimation: gedi lidar & tandem-x insar missions","paper_1255"
"269",504,"D Shearman, JW Smith","The climate change challenge and the failure of democracy",2007,NA,"books.google.com","https://books.google.com/books?hl=en&lr=&id=EbrOEAAAQBAJ&oi=fnd&pg=PR7&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=X23PYJMhCH&sig=nz6sUe_0V63FIgDdpzE5LJAKp20","https://scholar.google.com/scholar?cites=15405561727031454434&as_sdt=2005&sciodt=0,5&hl=en",264,"BOOK",NA,NA,NA,NA,NA,NA,NA,504,28,252,2,18,"… But there is a third way between democracy and authoritarianism that … democracy and a form of authoritarian government by experts, the authors offer up a radical reform of democracy …",NA,"https://scholar.google.com/scholar?q=related:4ioQwcSMy9UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the climate change challenge and the failure of democracy","paper_1318"
"270",42,"TJ Christian, RJ Yokelson…","The tropical forest and fire emissions experiment: Trace gases emitted by smoldering logs and dung from deforestation and pasture fires in Brazil",2007,"Journal of …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2006JD008147","https://scholar.google.com/scholar?cites=660710342098061600&as_sdt=2005&sciodt=0,5&hl=en",584,NA,"10.1029/2006JD008147",NA,NA,NA,NA,NA,NA,42,2.33,14,3,18,"… [18] Fourteen emissions measurements were made on RSC of logs on the planned deforestation fire and 10 on RSC of logs on the 3 deforestation fires that we were able to find in the …","https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2006JD008147","https://scholar.google.com/scholar?q=related:IIkuOI5QKwkJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the tropical forest and fire emissions experiment: trace gases emitted by smoldering logs and dung from deforestation and pasture fires in brazil","paper_1458"
"271",2,"K.J. Lightner","Detection of a tropospheric ozone anomaly using a newly developed ozone retrieval algorithm for an up-looking infrared interferometer",2009,"Journal of Geophysical Research Atmospheres",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=66449106093&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=66449106093&origin=inward",78,"Article","10.1029/2008JD010270","0148-0227","https://api.elsevier.com/content/abstract/scopus_id/66449106093",114,"6",NA,NA,2,0.13,2,1,16,NA,NA,NA,"scopus","detection of a tropospheric ozone anomaly using a newly developed ozone retrieval algorithm for an up-looking infrared interferometer","paper_463"
"272",0,"H Laudares, C Batista, PH Gagliardi…","The Effect of Deforestation on COVID-19 Transmission to Indigenous Peoples in Brazil: A Panel Fixed-Effects Analysis Before and after Vaccination",2022,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4128900",NA,183,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,3,"… From this period until January 2021, when the vaccination campaign began, trends in COVID-19 and deforestation were similar. When vaccination took off, the association between the …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4128900","https://scholar.google.com/scholar?q=related:-YGBiO1gqsYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the effect of deforestation on covid-19 transmission to indigenous peoples in brazil: a panel fixed-effects analysis before and after vaccination","paper_1338"
"273",2,"B. Dzawanda","An assessment of vegetation cover changes and soil erosion hazard in muzvezve sub-catchment area, Zimbabwe",2022,"African Geographical Review",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097552615&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097552615&origin=inward",92,"Article","10.1080/19376812.2020.1856156","1937-6812","https://api.elsevier.com/content/abstract/scopus_id/85097552615",41,"1",125,"142",2,0.67,2,1,3,NA,NA,NA,"scopus","an assessment of vegetation cover changes and soil erosion hazard in muzvezve sub-catchment area, zimbabwe","paper_100"
"274",67,"W. Tack","Local habitat and landscape affect Ixodes ricinus tick abundances in forests on poor, sandy soils",2012,"Forest Ecology and Management",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0378112711006499","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82055191780&origin=inward",25,"Article","10.1016/j.foreco.2011.10.028","0378-1127","https://api.elsevier.com/content/abstract/scopus_id/82055191780",265,NA,30,"36",67,5.15,67,1,13,NA,NA,NA,"scopus","local habitat and landscape affect ixodes ricinus tick abundances in forests on poor, sandy soils","paper_919"
"275",32,"M Greenleaf","The value of the untenured forest: land rights, green labor, and forest carbon in the Brazilian Amazon",2020,"The Journal of Peasant Studies","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/03066150.2019.1579197","https://scholar.google.com/scholar?cites=2659704768997889492&as_sdt=2005&sciodt=0,5&hl=en",633,NA,"10.1080/03066150.2019.1579197",NA,NA,NA,NA,NA,NA,32,6.4,32,1,5,"… forest carbon’s value based on another factor of production: labor. The program makes forest carbon … Reductions in deforestation can be sold as carbon credits to outside polluters. The …","https://scholar.google.com/scholar?output=instlink&q=info:1BWIS2Ur6SQJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=12235073685795294846&oi=lle","https://scholar.google.com/scholar?q=related:1BWIS2Ur6SQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the value of the untenured forest: land rights, green labor, and forest carbon in the brazilian amazon","paper_1464"
"276",9,"VN Ojeh, AM Yusha'u, DS Usman","Assessment of changes in land cover by deforestation in Kurmi LGA, Taraba State, Nigeria using remote sensing/geographic information system",2022,"Aswan University Journal of …","journals.ekb.eg","https://journals.ekb.eg/article_223026.html","https://scholar.google.com/scholar?cites=16486978783661201901&as_sdt=2005&sciodt=0,5&hl=en",166,NA,NA,NA,NA,NA,NA,NA,NA,9,3,3,3,3,"This study assessed the land cover changes between 1999 and 2019 in Kurmi LGA of Taraba state, Nigeria using remote sensing and the Geographic Information System. Landsat …","https://journals.ekb.eg/article_223026_756cf1c4e5d5ebe615fea71e23bcdb8d.pdf","https://scholar.google.com/scholar?q=related:7RmHG9qDzeQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","assessment of changes in land cover by deforestation in kurmi lga, taraba state, nigeria using remote sensing/geographic information system","paper_141"
"277",104,"M Sprintsin, S Cohen, K Maseyk, E Rotenberg…","Long term and seasonal courses of leaf area index in a semi-arid forest plantation",2011,"Agricultural and Forest …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0168192311000207","https://scholar.google.com/scholar?cites=17341977226331450439&as_sdt=2005&sciodt=0,5&hl=en",324,NA,NA,NA,NA,NA,NA,NA,NA,104,7.43,21,5,14,"… tree biometrics including DBH, crown width (CW), and tree height (H) were measured using a caliper, a measuring tape, and a clinometer, respectively, during a special field campaign …","https://karnieli-rsl.com/wp-content/uploads/2022/05/1049331.pdf","https://scholar.google.com/scholar?q=related:R2xm1mcUq_AJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","long term and seasonal courses of leaf area index in a semi-arid forest plantation","paper_924"
"278",0,"B STORY","Deforestation detective",2014,"Stud","nature.com","https://www.nature.com/articles/d41586-018-05450-0",NA,137,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,11,"… For instance, the UK Academy of Medical Sciences launched its MedSciLife campaign in 2017 to highlight researchers who cook, craft and engage in all kinds of other nonacademic …",NA,"https://scholar.google.com/scholar?q=related:PfzMPyHxIGUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","deforestation detective","paper_379"
"279",43,"N. Pichler","Polycyclic aromatic hydrocarbons (PAHs) in sediments of the amazon coast: Evidence for localized sources in contrast to massive regional biomass burning",2021,"Environmental Pollution",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0269749120366471","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095811256&origin=inward",7,"Article","10.1016/j.envpol.2020.115958","0269-7491","https://api.elsevier.com/content/abstract/scopus_id/85095811256",268,NA,NA,NA,43,10.75,43,1,4,NA,NA,NA,"scopus","polycyclic aromatic hydrocarbons (pahs) in sediments of the amazon coast: evidence for localized sources in contrast to massive regional biomass burning","paper_1060"
"280",15,"MG Kibria, SA Rahman, A Imtiaj, TCH Sunderland","Extent and consequences of tropical forest degradation: successive policy options for Bangladesh",2011,NA,"opendocs.ids.ac.uk","https://opendocs.ids.ac.uk/articles/journal_contribution/Extent_and_Consequences_of_Tropical_Forest_Degradation_Successive_Policy_Options_for_Bangladesh/26479651","https://scholar.google.com/scholar?cites=2416054139082804739&as_sdt=2005&sciodt=0,5&hl=en",270,NA,NA,NA,NA,NA,NA,NA,NA,15,1.07,4,4,14,"… In addition to that ministry may arrange constant campaign against wide spread deforestation as well. The Ministry of Education may also arrange training programmes for the teachers …","https://opendocs.ids.ac.uk/articles/journal_contribution/Extent_and_Consequences_of_Tropical_Forest_Degradation_Successive_Policy_Options_for_Bangladesh/26479651/1/files/48254284.pdf","https://scholar.google.com/scholar?q=related:A44kTnCMhyEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","extent and consequences of tropical forest degradation: successive policy options for bangladesh","paper_626"
"281",142,"J.M.B. Carreiras","Understanding the relationship between aboveground biomass and ALOS PALSAR data in the forests of Guinea-Bissau (West Africa)",2012,"Remote Sensing of Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0034425712001058","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84858716754&origin=inward",9,"Article","10.1016/j.rse.2012.02.012","0034-4257","https://api.elsevier.com/content/abstract/scopus_id/84858716754",121,NA,426,"442",142,10.92,142,1,13,NA,NA,NA,"scopus","understanding the relationship between aboveground biomass and alos palsar data in the forests of guinea-bissau (west africa)","paper_1527"
"282",0,"Haruna, MJ; Surajo, AZ","THE ROLE OF MASS MEDIA IN FIGHTING RURAL POVERTY IN KANO, NIGERIA",2021,"BREAKING THE BARRIERS, INSPIRING TOMORROW","EUROPEAN PUBLISHER","http://dx.doi.org/10.15405/epsbs.2021.06.02.16",NA,NA,"Proceedings Paper","10.15405/epsbs.2021.06.02.16",NA,NA,110,NA,121,"127",NA,NA,NA,NA,NA,"The paper focuses on the role of mass media in fighting rural poverty in Kano State in particular and Nigeria in general. Rural poverty is a serious phenomenon that poses a threat to economic opportunities, security and sustainable development of the rural poor. It involves land degradation caused by human-induced deforestation, agricultural and economic policies which negatively affect farming communities. Mass media play a greater role in reversing this trend in order to rescue the rural populace from the cycle of poverty, whose economic livelihood is directly dependent on land exploitation. Therefore, the paper examines role of print and electronic media in improving the lives of the rural poor. The study involved questionnaires and in-depth interviews. The sample respondents comprised of 200 staff of the media houses randomly selected. Therefore, to guide the study two hypotheses and three research questions were utilised. Similarly, the interview was conducted with five rural populace. The data collected were subjected to simple frequency count and percentage. Chi-squire statistical tools were used to test the null hypotheses. The findings of the study show that there is a significant relationship between unemployment and rural poverty. And there is no significant difference between media programmes and government campaign on rural poverty. The findings of the study also indicate that the role of mass media is public announcement, media jingles, sensitization and enlightenment campaign. (C) 2021 Published by European Publisher.",NA,NA,"webofscience","the role of mass media in fighting rural poverty in kano, nigeria","paper_1444"
