Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"S Gupta, S Gupta",Joint Management of Forests and Split Role of the State: The Politics of Forest Conservation in J&K,2018,Contesting Conservation: Shahtoosh Trade and Forest …,Springer,https://link.springer.com/chapter/10.1007/978-3-319-72257-3_7,"https://scholar.google.com/scholar?cites=10322894908698092376&as_sdt=2005&sciodt=0,5&hl=en",803,,10.1007/978-3-319-72257-3_7,,,,,,,1,0.14,1,2,7,"… a position that supports forest conservation and management … The VFC elections were now to be held every 3 years as per … for their involvement in forest conservation programmes, the …",,"https://scholar.google.com/scholar?q=related:WGOj9jlKQo8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
78,"MA Etter, A Vestergaard",Facebook and the public framing of a corporate crisis,2015,Corporate Communications: An …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/CCIJ-10-2013-0082/full/html,"https://scholar.google.com/scholar?cites=11236601472843519100&as_sdt=2005&sciodt=0,5&hl=en",622,,10.1108/CCIJ-10-2013-0082,,,,,,,78,7.8,39,2,10,"… In March 2010 Greenpeace launched a viral campaign targeting Nestlé … deforestation of rainforest. By highlighting unethical business practices of a major food producer, the campaign …",https://www.researchgate.net/profile/Anne-Vestergaard/publication/277028094_Facebook_and_the_public_framing_of_a_corporate_crisis/links/565c2a6208aefe619b251efc/Facebook-and-the-public-framing-of-a-corporate-crisis.pdf,"https://scholar.google.com/scholar?q=related:fBR4Z4Ft8JsJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
326,"L Pellegrini, L Pellegrini","Corruption, democracy, and environmental policy: an empirical contribution to the debate",2011,"Corruption, Development and the Environment",Springer,https://link.springer.com/chapter/10.1007/978-94-007-0599-9_5,"https://scholar.google.com/scholar?cites=1018252804705997267&as_sdt=2005&sciodt=0,5&hl=en",620,,10.1007/978-94-007-0599-9_5,,,,,,,326,23.29,163,2,14,"… Although most of the literature has been concerned with actual resource use—such as deforestation rates, ambient concentration of pollutants, and soil erosion—our focus is on political …",https://www.researchgate.net/profile/Lorenzo-Pellegrini-2/publication/237313687_Corruption_Democracy_and_Environmental_PolicyAn_Empirical_Contribution_to_the_Debate/links/55bb213608ae9289a0928421/Corruption-Democracy-and-Environmental-PolicyAn-Empirical-Contribution-to-the-Debate.pdf,"https://scholar.google.com/scholar?q=related:09EL7IePIQ4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,E MOLVAR,Livestock and Deforestation in the American West.,2021,CounterPunch,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10862323&asa=N&AN=163123744&h=pQZZUokdI5XIefjPi6Z8%2Fy5Z9sZhemONjXdwDINscCYum5qe6coe6c3xKtBm%2BRl3Ct4r0WTgY8kRZl28kw6E7w%3D%3D&crl=c,,336,,,,,,,,,0,0,0,1,4,"… from a coordinated campaign to deforest the West, orchestrated by the livestock industry. … and another is through deforestation to create cattle pasture. While deforestation for livestock is …",,"https://scholar.google.com/scholar?q=related:lPkO-gZACmAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
9,"E Aisbett, P Doupe, L Tacconi",Disequilibrium adjustment and the rate of tropical deforestation,2013,Crawford School Research Paper,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2343457,"https://scholar.google.com/scholar?cites=2514999322506948822&as_sdt=2005&sciodt=0,5&hl=en",644,,,,,,,,,9,0.75,3,3,12,"… fractionalization in deterring deforestation but no evidence of an effect of corruption. … of deforestation, taking as our starting point an analytical model typical of those in the deforestation …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2343457,"https://scholar.google.com/scholar?q=related:1vBfDI8S5yIJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
0,L Jinlong,Afforestation and Reforestation,2022,Crying Forests: Political Ecology in the DPRK,Springer,https://link.springer.com/chapter/10.1007/978-981-16-9725-8_8,,551,,10.1007/978-981-16-9725-8_8,,,,,,,0,0,0,1,3,"… and economic factors that drive deforestation and forest degradation. However, technological … campaign was implemented that saw the annual reforestation of over 900,000,000 trees. …",,"https://scholar.google.com/scholar?q=related:Vx51or68oS8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
10,"Z Buřivalová, N Yoh, RA Butler, HSSC Sagar, ET Game",Broadening the focus of forest conservation beyond carbon,2023,Current Biology,cell.com,https://www.cell.com/current-biology/abstract/S0960-9822(23)00467-0,"https://scholar.google.com/scholar?cites=9617139334762536349&as_sdt=2005&sciodt=0,5&hl=en",440,,,,,,,,,10,5,2,5,2,"… towards a much broader view of forest conservation. First, the appreciation … forest conservation is changing: sectors and people previously considered separate from forest conservation …",https://www.sciencedirect.com/science/article/pii/S0960982223004670,"https://scholar.google.com/scholar?q=related:nR31a0XxdoUJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
3,"R Roett, SD Tollefson",The Year of Elections in Brazil,1990,Current History,search.proquest.com,https://search.proquest.com/openview/bb3f7f2a56ca8838033890e5b5ca479f/1.pdf?pq-origsite=gscholar&cbl=41559,"https://scholar.google.com/scholar?cites=5900352670728583508&as_sdt=2005&sciodt=0,5&hl=en",216,,,,,,,,,3,0.09,2,2,35,"… His death prompted an international outcry against the deforestation. In February, Indian tribes met for the first national tribal conference, and pressured the World Bank to reject loans …","https://scholar.google.com/scholar?output=instlink&q=info:VPlNHH5D4lEJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=17731764056653264494&oi=lle","https://scholar.google.com/scholar?q=related:VPlNHH5D4lEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
219,"A Gupta, E Lövbrand, E Turnhout, MJ Vijge","In pursuit of carbon accountability: the politics of REDD+ measuring, reporting and verification systems",2012,Current Opinion in …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877343512001406,"https://scholar.google.com/scholar?cites=4607723472213901657&as_sdt=2005&sciodt=0,5&hl=en",727,,,,,,,,,219,16.85,55,4,13,"… from deforestation and forest degradation (REDD) [2]. … deforestation and forest degradation, as well as from conservation, sustainable management and enhancement of forest carbon …","https://scholar.google.com/scholar?output=instlink&q=info:WQGK0BXs8T8J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=1996312186075714114&oi=lle","https://scholar.google.com/scholar?q=related:WQGK0BXs8T8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
26,"V Shiva, J Bandyopadhyay",The Chipko Movement,2019,Deforestation,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9780429330094-8/chipko-movement-shiva-bandyopadhyay,"https://scholar.google.com/scholar?cites=13412187561082783497&as_sdt=2005&sciodt=0,5&hl=en",430,,10.4324/9780429330094-8,,,,,,,26,4.33,13,2,6,"… The contemporary Chipko Movement, which has become a national campaign, is the result of these multi-dimensional conflicts over forest resources at the scientific, technical, …",,"https://scholar.google.com/scholar?q=related:CYdAp4apIboJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
76,PM Fearnside,Can pasture intensification discourage deforestation in the Amazon and Pantanal regions of Brazil,2002,Deforestation and land use in the Amazon,philip.inpa.gov.br,http://philip.inpa.gov.br/publ_livres/Resumos%20e%20anais/gains-binder.pdf,"https://scholar.google.com/scholar?cites=4935558727182765058&as_sdt=2005&sciodt=0,5&hl=en",441,PDF,,,,,,,,76,3.3,76,1,23,… cattle production as a means of discouraging deforestation in Amazonia and in the Pantanal … The search for effective measures to discourage deforestation should focus on the suite of …,http://philip.inpa.gov.br/publ_livres/Resumos%20e%20anais/gains-binder.pdf,"https://scholar.google.com/scholar?q=related:AszOPYOgfkQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
145,NG Jayal,Engendering local democracy: The impact of quotas for women in India's panchayats,2006,Democratisation,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13510340500378225,"https://scholar.google.com/scholar?cites=5726844224304768692&as_sdt=2005&sciodt=0,5&hl=en",960,,10.1080/13510340500378225,,,,,,,145,7.63,145,1,19,"… Footnote33 Many Gram Panchayat members in Garhwal have been involved in work related to literacy, health, roads, tanks, pensions and forest conservation. Others reflect livelihood …",,"https://scholar.google.com/scholar?q=related:tOau2XrWeU8J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
152,P Burnell,"Democracy, democratization and climate change: complex relationships",2012,Democratization,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13510347.2012.709684,"https://scholar.google.com/scholar?cites=14239046445380970640&as_sdt=2005&sciodt=0,5&hl=en",813,,10.1080/13510347.2012.709684,,,,,,,152,11.69,152,1,13,… Land-use changes connected with deforestation in particular are another significant source of all GGEs; some developing countries including the democracies of Brazil and Indonesia …,https://www.tandfonline.com/doi/pdf/10.1080/13510347.2012.709684,"https://scholar.google.com/scholar?q=related:kKg45UxBm8UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
152,A Kothari,Radical ecological democracy: a path forward for India and beyond,2014,Development,Springer,https://link.springer.com/article/10.1057/dev.2014.43,"https://scholar.google.com/scholar?cites=16500337199521420647&as_sdt=2005&sciodt=0,5&hl=en",832,,10.1057/dev.2014.43,,,,,,,152,13.82,152,1,11,"… This new framework places the goals of direct democracy, local and bioregional economies, … of direct democracy challenge the notion that the heart of democracy lies in elections for …","https://our-global-u.org/oguorg/en/download/Featured%20Authors/ashish_kothari/RED%20for%20GTI,%20reprint%20in%20Development%2057.1,%20Sept%202014.pdf","https://scholar.google.com/scholar?q=related:Z1Wjq0L5_OQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
101,"D Münster, U Münster","Consuming the forest in an environment of crisis: nature tourism, forest conservation and neoliberal agriculture in South India",2012,Development and Change,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7660.2012.01754.x,"https://scholar.google.com/scholar?cites=16437868492813220652&as_sdt=2005&sciodt=0,5&hl=en",265,,10.1111/j.1467-7660.2012.01754.x,,,,,,,101,7.77,51,2,13,"This article engages ethnographically with the neoliberalization of nature in the spheres of tourism, conservation and agriculture. Drawing on a case study of Wayanad district, Kerala, …","https://scholar.google.com/scholar?output=instlink&q=info:LLu3ek0KH-QJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=6649526652683677086&oi=lle","https://scholar.google.com/scholar?q=related:LLu3ek0KH-QJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
234,"S Milne, B Adams",Market masquerades: uncovering the politics of community‐level payments for environmental services in Cambodia,2012,Development and Change,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-7660.2011.01748.x,"https://scholar.google.com/scholar?cites=7005314422248502125&as_sdt=2005&sciodt=0,5&hl=en",720,,10.1111/j.1467-7660.2011.01748.x,,,,,,,234,18,117,2,13,"… Deforestation and forest Degradation (REDD). In parallel, there is vigorous commentary about the implications of market-based or neoliberal conservation strategies, and their potential …","https://scholar.google.com/scholar?output=instlink&q=info:bfMK7lngN2EJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=2453700366568550801&oi=lle","https://scholar.google.com/scholar?q=related:bfMK7lngN2EJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025"
