"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"224",9,"V Bahamóndez, M Martin Stuven, S Müller-Using…","Case studies on measuring and assessing forest degradation. An operational approach to forest degradation",2009,NA,"bibliotecadigital.infor.cl","https://bibliotecadigital.infor.cl/bitstream/handle/20.500.12220/21144/31677.pdf?sequence=1","https://scholar.google.com/scholar?cites=12726984787648497882&as_sdt=2005&sciodt=0,5&hl=en",666,"PDF",NA,NA,NA,NA,NA,NA,NA,9,0.56,2,4,16,"… The use of the stocking chart is a feasible way to identify objectively the condition of forest degradation. It has become a potentially important tool for monitoring sustainable forest …","https://bibliotecadigital.infor.cl/bitstream/handle/20.500.12220/21144/31677.pdf?sequence=1","https://scholar.google.com/scholar?q=related:2siW4TtVn7AJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","case studies on measuring and assessing forest degradation. an operational approach to forest degradation","paper_224"
"225",0,"F Juliastica, A Akim, T Rezasyah","Case Study Of Forest Conversion Into Palm Oil Land In Indonesia From An Environmental Security View",2024,"Innovative: Journal Of Social …","j-innovative.org","https://j-innovative.org/index.php/Innovative/article/view/13461",NA,558,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,1,"… The author limits the case to the issue of forest conversion, often referred to as deforestation, into oil … Therefore, this article discusses forest conversion that occurs in Indonesia from an …","https://j-innovative.org/index.php/Innovative/article/download/13461/9222","https://scholar.google.com/scholar?q=related:bt0vq_OKVuQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","case study of forest conversion into palm oil land in indonesia from an environmental security view","paper_225"
"226",0,"A. Budhathoki","Catalyzing progress: Unveiling the impact of metallic improved cooking stoves on energy security and sustainable development",2024,"Heliyon",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S2405844024157647","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85208199879&origin=inward",43,"Article","10.1016/j.heliyon.2024.e39733","2405-8440","https://api.elsevier.com/content/abstract/scopus_id/85208199879",10,"21",NA,NA,0,0,0,1,1,NA,NA,NA,"scopus","catalyzing progress: unveiling the impact of metallic improved cooking stoves on energy security and sustainable development","paper_226"
"227",2,"L Dsouza, A Patil, C Diwan","Causes, Effects, and Possible Remedies for Deforestation in the Aarey Region",2021,"National Journal of Professional Social …","pswjournal.org","http://pswjournal.org/index.php/njpsw/article/view/290","https://scholar.google.com/scholar?cites=1071572581270890445&as_sdt=2005&sciodt=0,5&hl=en",138,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,1,3,4,"… to understand the impact of deforestation in the Aarey Forest … of such a kind of deforestation. The method followed for data … and the rapid deforestation and the campaign to displace the …","https://pswjournal.org/index.php/njpsw/article/download/290/31","https://scholar.google.com/scholar?q=related:zSez0ZX93g4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","causes, effects, and possible remedies for deforestation in the aarey region","paper_227"
"228",45,"C Gallemore, DK Munroe","Centralization in the global avoided deforestation collaboration network",2013,"Global environmental change","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959378013000708","https://scholar.google.com/scholar?cites=12571316502855099286&as_sdt=2005&sciodt=0,5&hl=en",535,NA,NA,NA,NA,NA,NA,NA,NA,45,3.75,23,2,12,"… Emissions from Deforestation and Forest Degradation, we … Emissions from Deforestation and Forest Degradation policy … from Deforestation and Degradation, avoided deforestation, and …",NA,"https://scholar.google.com/scholar?q=related:liOv78BJdq4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","centralization in the global avoided deforestation collaboration network","paper_228"
"229",379,"T. Bartley","Certifying forests and factories: States, social movements, and the rise of private regulation in the apparel and forest products fields",2003,"Politics and Society",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0041884922&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0041884922&origin=inward",3,"Article","10.1177/0032329203254863","0032-3292","https://api.elsevier.com/content/abstract/scopus_id/0041884922",31,"3",433,"464",379,17.23,379,1,22,NA,NA,NA,"scopus","certifying forests and factories: states, social movements, and the rise of private regulation in the apparel and forest products fields","paper_229"
"230",87,"VS Lima, AM Iniguez, K Otsuki…","Chagas disease in ancient hunter-gatherer population, Brazil",2008,"Emerging Infectious …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC2600313/","https://scholar.google.com/scholar?cites=17924219333284964420&as_sdt=2005&sciodt=0,5&hl=en",957,"HTML",NA,NA,NA,NA,NA,NA,NA,87,5.12,22,4,17,"… This campaign was focused on the interruption of T. cruzi vectorial transmission by … This increase has been attributed to uncontrolled migration and deforestation (2). Additionally, recent …","https://pmc.ncbi.nlm.nih.gov/articles/PMC2600313/","https://scholar.google.com/scholar?q=related:RKijXISev_gJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","chagas disease in ancient hunter-gatherer population, brazil","paper_230"
"231",70,"P Mfon, OA Akintoye, G Mfon, T Olorundami…","Challenges of deforestation in Nigeria and the millennium development goals",2014,"International Journal of …","academia.edu","https://www.academia.edu/download/34118365/Challenges_of_Deforestation_in_Nigeria_and_the_Millennium_modern_scientific_press.pdf","https://scholar.google.com/scholar?cites=11540723746278790171&as_sdt=2005&sciodt=0,5&hl=en",284,"PDF",NA,NA,NA,NA,NA,NA,NA,70,6.36,14,5,11,"… Even the annual tree planting campaign, which was started by the Forestry Association of Nigeria in order to create awareness for tree planting has been hijacked by politicians. Of …","https://www.academia.edu/download/34118365/Challenges_of_Deforestation_in_Nigeria_and_the_Millennium_modern_scientific_press.pdf","https://scholar.google.com/scholar?q=related:G9TcExrjKKAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","challenges of deforestation in nigeria and the millennium development goals","paper_231"
"232",264,"S Beguería","Changes in land cover and shallow landslide activity: a case study in the Spanish Pyrenees",2006,"Geomorphology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169555X05002692","https://scholar.google.com/scholar?cites=3801662495849218488&as_sdt=2005&sciodt=0,5&hl=en",556,NA,NA,NA,NA,NA,NA,NA,NA,264,13.89,264,1,19,"… of natural revegetation after land abandonment and reforestation over a long time period. … During the following decade, an intense campaign of reforestation was carried out to reduce …","https://digital.csic.es/bitstream/10261/22223/1/BegueriaS_Geomorphology_2006.pdf","https://scholar.google.com/scholar?q=related:uIEE3eU3wjQJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","changes in land cover and shallow landslide activity: a case study in the spanish pyrenees","paper_232"
"233",833,"TK Rudel, R Defries, GP Asner…","Changing drivers of deforestation and new opportunities for conservation",2009,"Conservation …","Wiley Online Library","https://conbio.onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2009.01332.x","https://scholar.google.com/scholar?cites=3551075778907855959&as_sdt=2005&sciodt=0,5&hl=en",95,NA,"10.1111/j.1523-1739.2009.01332.x",NA,NA,NA,NA,NA,NA,833,52.06,208,4,16,"… human agents driving tropical deforestation appear to have … in the forces driving tropical deforestation through a meta-… forces, one that drove tropical deforestation from the 1960s to the …","https://repository.si.edu/bitstream/handle/10088/15944/stri_Rudel_et_al_Debate_2009.pdf?isAllowed=y&sequence=1","https://scholar.google.com/scholar?q=related:V9xLRJv0RzEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","changing drivers of deforestation and new opportunities for conservation","paper_233"
"234",121,"TP Lye","Changing pathways: Forest degradation and the Batek of Pahang, Malaysia",2004,NA,"books.google.com","https://books.google.com/books?hl=en&lr=&id=qquDNB1GTdgC&oi=fnd&pg=PR9&dq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&ots=_cRJkzQVQc&sig=GSUPL-eQmpL8GEzOmXHKCOwr1Ws","https://scholar.google.com/scholar?cites=18222392007026217&as_sdt=2005&sciodt=0,5&hl=en",459,"BOOK",NA,NA,NA,NA,NA,NA,NA,121,5.76,121,1,21,"… A key feature has been forest conversion and clearance for a range of purposes. Initially, the main culprits were probably the establishment of extensive plantation estates and the roads …",NA,"https://scholar.google.com/scholar?q=related:KWaJQiu9QAAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","changing pathways: forest degradation and the batek of pahang, malaysia","paper_234"
"235",34,"OP Kuusela, GS Amacher","Changing political regimes and tropical deforestation",2016,"Environmental and Resource Economics","Springer","https://link.springer.com/article/10.1007/s10640-015-9880-6","https://scholar.google.com/scholar?cites=7137261821127002328&as_sdt=2005&sciodt=0,5&hl=en",5,NA,"10.1007/s10640-015-9880-6",NA,NA,NA,NA,NA,NA,34,3.78,17,2,9,"… the political economy on tropical deforestation from a perspective … affect the rates of tropical deforestation through agricultural land … In Asia, however, the effect of new democracy is now …",NA,"https://scholar.google.com/scholar?q=related:2Ig7vc-lDGMJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","changing political regimes and tropical deforestation","paper_235"
"236",52,"N. Pineda","Characteristics of lightning related to wildfire ignitions in Catalonia",2014,"Atmospheric Research",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0169809512002372","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889603614&origin=inward",32,"Article","10.1016/j.atmosres.2012.07.011","0169-8095","https://api.elsevier.com/content/abstract/scopus_id/84889603614",135,NA,380,"387",52,4.73,52,1,11,NA,NA,NA,"scopus","characteristics of lightning related to wildfire ignitions in catalonia","paper_236"
"237",68,"Sturm, T; Ramos, LF; Lourenço, PB","Characterization of dry-stack interlocking compressed earth blocks",2015,"MATERIALS AND STRUCTURES","SPRINGER","http://dx.doi.org/10.1617/s11527-014-0379-3",NA,NA,"Article","10.1617/s11527-014-0379-3","1359-5997",NA,48,"9",3059,"3074",NA,NA,NA,NA,NA,"Earth has been a traditional building material to construct houses in Africa. One of the most common techniques is the use of sun dried or kiln fired adobe bricks with mud mortar. Fired bricks are the main cause for deforestation in countries like Malawi. Although this technique is low-cost, the bricks vary largely in shape, strength and durability. This leads to weak houses which suffer considerable damage during floods and seismic events. One solution is the use of dry-stack masonry with stabilized interlocking compressed earth blocks (ICEB). This technology has the potential of substituting the current bricks by a more sustainable kind of block. This study was made in the context of the HiLoTec project, which focuses on houses in rural areas of developing countries. For this study, Malawi was chosen for a case study. This paper presents the experimental results of tests made with dry-stack ICEBs. Soil samples from Malawi were taken and studied. Since the experimental campaign could not be carried out in Malawi, a homogenization process of Portuguese soil was made to produce ICEBs at the University of Minho, Portugal. Then, the compression and tensile strength of the materials was determined via small cylinder samples. Subsequently, the compression and flexural strength of units were determined. Finally, tests to determine the compressive strength of both prisms and masonry wallets and to determine the initial shear strength of the dry interfaces were carried out. This work provides valuable data for low-cost eco-efficient housing.",NA,NA,"webofscience","characterization of dry-stack interlocking compressed earth blocks","paper_237"
"238",276,"TF Eck, BN Holben, DE Ward, O Dubovik…","Characterization of the optical properties of biomass burning aerosols in Zambia during the 1997 ZIBBEE field campaign",2001,"Journal of …","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2000JD900555","https://scholar.google.com/scholar?cites=6199680003286807373&as_sdt=2005&sciodt=0,5&hl=en",924,NA,"10.1029/2000JD900555",NA,NA,NA,NA,NA,NA,276,11.5,55,5,24,"… recent research in southern Africa and Brazil have demonstrated large differences in burning characteristics between fires in savanna ecosystems and fires associated with deforestation…","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2000JD900555","https://scholar.google.com/scholar?q=related:TbMAnR2wCVYJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","characterization of the optical properties of biomass burning aerosols in zambia during the 1997 zibbee field campaign","paper_238"
